Default : Access DRM content. (S),0.0,199.0,105.55973474801061,-1.0
Default : Advanced download manager functions. (S),0.0,1.0,0.5304509283819628,-1.0
Default : Voice Search Shortcuts (S),0.0,3.0,1.5913527851458886,-1.0
Default : force application to close (S),0.0,3.0,1.5913527851458886,-1.0
Default : full Internet access (S),0.0,120.0,63.65411140583554,-1.0
Default : manage application tokens (S),0.0,1.0,0.5304509283819628,-1.0
Default : read instant messages (S),0.0,1.0,0.5304509283819628,-1.0
Default : set time (S),0.0,2.0,1.0609018567639257,-1.0
Default : update component usage statistics (S),0.0,1.0,0.5304509283819628,-1.0
Default : write instant messages (S),0.0,1.0,0.5304509283819628,-1.0
Development tools : limit number of running processes (D),0.0,2.0,1.0609018567639257,-1.0
Development tools : send Linux signals to applications (D),0.0,3.0,1.5913527851458886,-1.0
System tools : change background data usage setting (S),0.0,2.0,1.0609018567639257,-1.0
Your messages : read Gmail attachment previews (D),0.0,1.0,0.5304509283819628,-1.0
Default : bind to a wallpaper (S),2.0,22.0,11.669920424403182,-0.7073867384875697
Default : Access download manager. (S),1.0,8.0,4.243607427055703,-0.6185831933793327
Default : delete other applications' caches (S),3.0,21.0,11.13946949602122,-0.5756559323750886
Default : read frame buffer (S),2.0,9.0,4.774058355437666,-0.4095120251231489
Network communication : make/receive Internet calls (D),1.0,4.0,2.1218037135278514,-0.3593447303130204
Your messages : send WAP-PUSH-received broadcast (S),1.0,4.0,2.1218037135278514,-0.3593447303130204
Default : Access Email provider data (S),34.0,111.0,58.880053050397876,-0.2678729418565001
System tools : mount and unmount filesystems (D),141.0,447.0,237.1115649867374,-0.25418837688846835
System tools : display system-level alerts (D),78.0,242.0,128.369124668435,-0.24407296754958407
Default : press keys and control buttons (S),3.0,9.0,4.774058355437666,-0.2282023461010912
Default : record what you type and actions you take (S),1.0,3.0,1.5913527851458886,-0.2282023461010912
Network communication : Broadcast data messages to applications. (S),1.0,3.0,1.5913527851458886,-0.2282023461010912
System tools : send package removed broadcast (S),2.0,6.0,3.1827055702917773,-0.2282023461010912
Your accounts : Google Voice (D),1.0,3.0,1.5913527851458886,-0.2282023461010912
Default : change screen orientation (S),20.0,57.0,30.235702917771885,-0.2037535522201442
Your personal information : choose widgets (S),19.0,48.0,25.461644562334218,-0.14533075926319233
Default : display unauthorized windows (S),2.0,5.0,2.6522546419098143,-0.14020183590854665
Your accounts : Google Finance (D),2.0,5.0,2.6522546419098143,-0.14020183590854665
Default : Install DRM content. (S),6.0,14.0,7.42631299734748,-0.10623266399563787
System tools : set wallpaper (S),479.0,1082.0,573.9479045092838,-0.0901734113365593
Your personal information : read Browser's history and bookmarks (D),262.0,547.0,290.1566578249337,-0.050993965980323304
Hardware controls : test hardware (S),19.0,39.0,20.68758620689655,-0.04252176481832239
System tools : set wallpaper size hints (S),43.0,87.0,46.14923076923077,-0.0353253835401315
Your personal information : retrieve system internal state (S),5.0,10.0,5.304509283819629,-0.02955107084019769
Default : monitor and control all application launching (S),2.0,4.0,2.1218037135278514,-0.029551070840197667
System tools : read/write to resources owned by diag (S),2.0,4.0,2.1218037135278514,-0.029551070840197667
System tools : set time zone (D),4.0,8.0,4.243607427055703,-0.029551070840197667
Network communication : view network state (S),6047.0,12036.0,6384.507374005305,-0.027149352355374377
Phone calls : read phone state and identity (D),3917.0,7617.0,4040.4447214854113,-0.015513110779407074
Network communication : full Internet access (D),8182.0,15891.0,8429.395702917773,-0.014893131639403302
System tools : automatically start at boot (S),1216.0,2277.0,1207.8367639257294,0.0033678984475213228
System tools : retrieve running applications (D),654.0,1214.0,643.967427055703,0.007729448933132966
Your location : coarse (network-based) location (D),2377.0,4267.0,2263.4341114058357,0.02447311735663437
System tools : modify global system settings (D),617.0,1096.0,581.3742175066313,0.029728428710267644
Hardware controls : take pictures and videos (D),780.0,1377.0,730.4309283819629,0.03281783409396787
Storage : modify/delete USB storage contents modify/delete SD card contents (D),4668.0,8210.0,4355.002122015915,0.03468888444793528
Services that cost you money : directly call phone numbers (D),728.0,1263.0,669.9595225464191,0.04151799570552566
Your personal information : read contact data (D),1059.0,1819.0,964.8902387267905,0.046499439284026126
Network communication : control Near Field Communication (D),31.0,29.0,15.383076923076922,0.33669441772529773
Default : Send download notifications. (S),10.0,9.0,4.774058355437666,0.3537241778010779
Your accounts : Google Maps (D),8.0,7.0,3.71315649867374,0.3659853346799944
System tools : modify global animation speed (D),5.0,4.0,2.1218037135278514,0.40413867079838506
Your messages : Read Email attachments (D),33.0,26.0,13.791724137931034,0.4105058365758755
Your accounts : manage the accounts list (D),393.0,295.0,156.48302387267904,0.43043545633199476
Default : Read Google settings (S),7.0,5.0,2.6522546419098143,0.4504383192723076
Your messages : modify Gmail (D),16.0,11.0,5.834960212201591,0.46553965242025425
Your personal information : write Browser's history and bookmarks (D),738.0,467.0,247.72058355437665,0.4973817374064985
Default : control system backup and restore (S),8.0,5.0,2.6522546419098143,0.5020294330038099
System tools : force stop other applications (S),12.0,7.0,3.71315649867374,0.5273824837183864
Your accounts : Google App Engine (D),7.0,4.0,2.1218037135278514,0.534784176427483
Your personal information : write contact data (D),1533.0,780.0,413.75172413793103,0.5749311851040991
Default : partial shutdown (S),2.0,1.0,0.5304509283819628,0.5807459275875804
Your accounts : Blogger (D),2.0,1.0,0.5304509283819628,0.5807459275875804
Your messages : Send Gmail (S),14.0,7.0,3.71315649867374,0.5807459275875805
Hardware controls : record audio (D),1594.0,763.0,404.73405835543764,0.595009594534599
Default : modify battery statistics (S),305.0,144.0,76.38493368700266,0.5994339212692092
Your accounts : Picasa Web Albums (D),10.0,4.0,2.1218037135278514,0.6499194734262306
Your accounts : view configured accounts (S),235.0,89.0,47.210132625994696,0.6654256728013308
Your personal information : read calendar events (D),870.0,276.0,146.40445623342174,0.7119169335877068
Your messages : receive SMS (D),1754.0,542.0,287.5044031830239,0.7183406484602632
Default : bind to an input method (S),13.0,3.0,1.5913527851458886,0.7818772791559261
Your messages : read SMS or MMS (D),1910.0,436.0,231.2766047745358,0.7839825044005578
Your personal information : add or modify calendar events and send email to guests (D),1037.0,236.0,125.18641909814323,0.7845674032307348
Your messages : receive WAP (D),118.0,25.0,13.261273209549072,0.7979408109446201
Default : enable or disable application components (S),114.0,20.0,10.609018567639257,0.8297231020741801
Your personal information : read user defined dictionary (D),189.0,33.0,17.504880636604774,0.8304652114502916
Your accounts : access other Google services (D),36.0,6.0,3.1827055702917773,0.8375453902956156
Your accounts : act as the AccountManagerService (S),235.0,36.0,19.096233421750664,0.8496929044197629
Default : prevent app switches (S),33.0,5.0,2.6522546419098143,0.8512153204026517
System tools : reorder running applications (D),243.0,26.0,13.791724137931034,0.8925843565696606
Default : Audio File Access (S),1390.0,127.0,67.36726790450929,0.907549360565269
Default : Access all system downloads (S),29.0,2.0,1.0609018567639257,0.9294164984258304
Your personal information : set alarm in alarm clock (S),185.0,11.0,5.834960212201591,0.9388480998899433
Default : force device reboot (S),402.0,17.0,9.017665782493369,0.9561203007402341
Your messages : send SMS-received broadcast (S),389.0,15.0,7.956763925729443,0.9599111810211243
Default : control location update notifications (S),1506.0,45.0,23.870291777188328,0.9687943587041496
Default : interact with a device admin (S),229.0,6.0,3.1827055702917773,0.972584473400167
Default : Move application resources (S),142.0,3.0,1.5913527851458886,0.977834977465154
Default : Modify Google settings (S),154.0,3.0,1.5913527851458886,0.9795444572380142
Default : modify the Google services map (S),200.0,2.0,1.0609018567639257,0.9894469601303219
System tools : format external storage (D),1303.0,12.0,6.3654111405835545,0.9902771050977456
Default : access the cache filesystem (S),220.0,2.0,1.0609018567639257,0.9904017232549667
Your accounts : access all Google services (S),708.0,5.0,2.6522546419098143,0.9925357173650388
Default : permission to install a location provider (S),1434.0,7.0,3.71315649867374,0.9948346351539044
Your accounts : contacts data in Google accounts (D),1255.0,5.0,2.6522546419098143,0.9957822130368382
Default : access to passwords for Google accounts (S),1212.0,1.0,0.5304509283819628,0.9991250513700901
Default : read phone state and identity (S),2319.0,1.0,0.5304509283819628,0.9995426221473664
Default : discover known accounts (S),496.0,0.0,0.0,1.0
Default : reset system to factory defaults (S),2.0,0.0,0.0,1.0
Default : write contact data (S),2878.0,0.0,0.0,1.0
